text,label,agreement,lemmatized
physical vaccine kid amp teens medical group,1.0,1.0,"['physical', 'vaccine', 'kid', 'amp', 'teens', 'medical', 'group']"
average people complain live long release tension increase immunity boost woohoo,0.0,1.0,"['average', 'people', 'complain', 'live', 'long', 'release', 'tension', 'increase', 'immunity', 'boost', 'woohoo']"
majorheadsup person contagious measles visit several portland location,0.0,1.0,"['majorheadsup', 'person', 'contagious', 'measles', 'visit', 'several', 'portland', 'location']"
huck like immunity need scandal,0.0,1.0,"['huck', 'like', 'immunity', 'need', 'scandal']"
pucknuts get shot kid need get immunization shot enter,1.0,1.0,"['pucknuts', 'get', 'shot', 'kid', 'need', 'get', 'immunization', 'shot', 'enter']"
disneyland measles outbreak health official say measles outbreak begin disneyland,0.0,0.6666666666666666,"['disneyland', 'measles', 'outbreak', 'health', 'official', 'say', 'measles', 'outbreak', 'begin', 'disneyland']"
get flu wooping cough vaccine surreal baby girl arm soon anyone love,1.0,1.0,"['get', 'flu', 'wooping', 'cough', 'vaccine', 'surreal', 'baby', 'girl', 'arm', 'soon', 'anyone', 'love']"
bancalifornia mom love measles,0.0,0.6666666666666666,"['bancalifornia', 'mom', 'love', 'measles']"
vaccine agree rest list vaccine revolutionize look death toll amp,1.0,0.6666666666666666,"['vaccine', 'agree', 'rest', 'list', 'vaccine', 'revolutionize', 'look', 'death', 'toll', 'amp']"
people believe climate change people truthers type science hating nutjobs,1.0,1.0,"['people', 'believe', 'climate', 'change', 'people', 'truthers', 'type', 'science', 'hating', 'nutjobs']"
tj miller vic hope measles,0.0,1.0,"['tj', 'miller', 'vic', 'hope', 'measles']"
vaccination kidlegislation,0.0,0.6666666666666666,"['vaccination', 'kidlegislation']"
spread polio officially world health emergency,0.0,1.0,"['spread', 'polio', 'officially', 'world', 'health', 'emergency']"
mchd back school event tomorrow park catch kid immunization sport physicals amp get free school supply,1.0,1.0,"['mchd', 'back', 'school', 'event', 'tomorrow', 'park', 'catch', 'kid', 'immunization', 'sport', 'physicals', 'amp', 'get', 'free', 'school', 'supply']"
amazing news people attack child vaccination rather economy border,0.0,0.6666666666666666,"['amazing', 'news', 'people', 'attack', 'child', 'vaccination', 'rather', 'economy', 'border']"
remove polio million child get vaccine bit gis tool plan understand learn amp show esriuc,1.0,1.0,"['remove', 'polio', 'million', 'child', 'get', 'vaccine', 'bit', 'gis', 'tool', 'plan', 'understand', 'learn', 'amp', 'show', 'esriuc']"
ok ever u bless child please get rugrat vaccinate,1.0,1.0,"['ok', 'ever', 'u', 'bless', 'child', 'please', 'get', 'rugrat', 'vaccinate']"
everything argument need vaccinate child antivaxxer dumb,1.0,0.6666666666666666,"['everything', 'argument', 'need', 'vaccinate', 'child', 'antivaxxer', 'dumb']"
mt ago today mass inoculation kid begin salk polio spoiler work,1.0,1.0,"['mt', 'ago', 'today', 'mass', 'inoculation', 'kid', 'begin', 'salk', 'polio', 'spoiler', 'work']"
good know like play russian meanwhile vaccinate kid,1.0,1.0,"['good', 'know', 'like', 'play', 'russian', 'meanwhile', 'vaccinate', 'kid']"
study reveals toxic level aluminum vaccine autism,-1.0,0.6666666666666666,"['study', 'reveals', 'toxic', 'level', 'aluminum', 'vaccine', 'autism']"
parma high place get free blow job behinds stair amp catch measles,0.0,0.6666666666666666,"['parma', 'high', 'place', 'get', 'free', 'blow', 'job', 'behinds', 'stair', 'amp', 'catch', 'measles']"
without doubt pesticide way believe selective breeding cause autism ignorant vaccine cause,1.0,0.6666666666666666,"['without', 'doubt', 'pesticide', 'way', 'believe', 'selective', 'breeding', 'cause', 'autism', 'ignorant', 'vaccine', 'cause']"
one get hot head stuff people vaccinate kid really make piss,1.0,1.0,"['one', 'get', 'hot', 'head', 'stuff', 'people', 'vaccinate', 'kid', 'really', 'make', 'piss']"
vaccine cause autism happen womb amp combo genetics amp please read research,1.0,1.0,"['vaccine', 'cause', 'autism', 'happen', 'womb', 'amp', 'combo', 'genetics', 'amp', 'please', 'read', 'research']"
rt video unloads safe vaccine,-1.0,0.6666666666666666,"['rt', 'video', 'unloads', 'safe', 'vaccine']"
yeah huge loss streak lose like mmr,0.0,1.0,"['yeah', 'huge', 'loss', 'streak', 'lose', 'like', 'mmr']"
cdc director shut gop senator immigrant measles theory breed stupid,1.0,1.0,"['cdc', 'director', 'shut', 'gop', 'senator', 'immigrant', 'measles', 'theory', 'breed', 'stupid']"
tunnel love come measles unlike tunnel love disneyland,0.0,1.0,"['tunnel', 'love', 'come', 'measles', 'unlike', 'tunnel', 'love', 'disneyland']"
important part ensure keep pet safe happy,1.0,1.0,"['important', 'part', 'ensure', 'keep', 'pet', 'safe', 'happy']"
close sandy sad believe force vaccination period kid could pertussis,-1.0,1.0,"['close', 'sandy', 'sad', 'believe', 'force', 'vaccination', 'period', 'kid', 'could', 'pertussis']"
still need get chicken pox shot mom softly sing samm need vaccine look dead eye tell fuck,-1.0,0.3333333333333333,"['still', 'need', 'get', 'chicken', 'pox', 'shot', 'mom', 'softly', 'sing', 'samm', 'need', 'vaccine', 'look', 'dead', 'eye', 'tell', 'fuck']"
kid force get vaccination school guinea pig,-1.0,1.0,"['kid', 'force', 'get', 'vaccination', 'school', 'guinea', 'pig']"
pizza whatttt happen pizza someone call pyramid measles,0.0,1.0,"['pizza', 'whatttt', 'happen', 'pizza', 'someone', 'call', 'pyramid', 'measles']"
syria infant tragedy vaccine atracurium uncommon via ugh,-1.0,0.6666666666666666,"['syria', 'infant', 'tragedy', 'vaccine', 'atracurium', 'uncommon', 'via', 'ugh']"
day care business host child vaccination clinic read neighbor mustang spark,0.0,1.0,"['day', 'care', 'business', 'host', 'child', 'vaccination', 'clinic', 'read', 'neighbor', 'mustang', 'spark']"
get measles also get free half price tuition,0.0,0.6666666666666666,"['get', 'measles', 'also', 'get', 'free', 'half', 'price', 'tuition']"
waldorf school notorious low vaccination wo set foot one even public hearing,1.0,1.0,"['waldorf', 'school', 'notorious', 'low', 'vaccination', 'wo', 'set', 'foot', 'one', 'even', 'public', 'hearing']"
survivor chicken pox measles amp mumps sister,0.0,1.0,"['survivor', 'chicken', 'pox', 'measles', 'amp', 'mumps', 'sister']"
measles outbreak continue grow health official say people state report measles,0.0,0.6666666666666666,"['measles', 'outbreak', 'continue', 'grow', 'health', 'official', 'say', 'people', 'state', 'report', 'measles']"
work pacific health summit today year discussion make available impoverished country,1.0,1.0,"['work', 'pacific', 'health', 'summit', 'today', 'year', 'discussion', 'make', 'available', 'impoverished', 'country']"
gradnite well cancelled measles outbreak,0.0,1.0,"['gradnite', 'well', 'cancelled', 'measles', 'outbreak']"
tell obama help save million kid live support sign petition,1.0,1.0,"['tell', 'obama', 'help', 'save', 'million', 'kid', 'live', 'support', 'sign', 'petition']"
yup madhatterdc mmr mixmasterrod walkingdead zombienation mixmasterrod upstairs lounge,0.0,1.0,"['yup', 'madhatterdc', 'mmr', 'mixmasterrod', 'walkingdead', 'zombienation', 'mixmasterrod', 'upstairs', 'lounge']"
rt could save life worldwide vaccine accord study world health organization,-1.0,0.6666666666666666,"['rt', 'could', 'save', 'life', 'worldwide', 'vaccine', 'accord', 'study', 'world', 'health', 'organization']"
people choose vaccinate kid come preventable disease parent hold legally responsible,1.0,1.0,"['people', 'choose', 'vaccinate', 'kid', 'come', 'preventable', 'disease', 'parent', 'hold', 'legally', 'responsible']"
tire still band rehearsal hour mmr disneyland,0.0,1.0,"['tire', 'still', 'band', 'rehearsal', 'hour', 'mmr', 'disneyland']"
saw segment measles thing disaster wait happen,0.0,1.0,"['saw', 'segment', 'measles', 'thing', 'disaster', 'wait', 'happen']"
ahhhh home client work,1.0,1.0,"['ahhhh', 'home', 'client', 'work']"
average people complain live long release tension increase immunity boost onlythegooddieyoung,0.0,1.0,"['average', 'people', 'complain', 'live', 'long', 'release', 'tension', 'increase', 'immunity', 'boost', 'onlythegooddieyoung']"
vaccinate home school child,1.0,1.0,"['vaccinate', 'home', 'school', 'child']"
cosmic wolf set tonight mmr dc dmv washingtondc dupontcircle nightlife,0.0,1.0,"['cosmic', 'wolf', 'set', 'tonight', 'mmr', 'dc', 'dmv', 'washingtondc', 'dupontcircle', 'nightlife']"
prob vaccinate ppl cuba much america lead low cuban autism,-1.0,1.0,"['prob', 'vaccinate', 'ppl', 'cuba', 'much', 'america', 'lead', 'low', 'cuban', 'autism']"
correlation vaccinate kid,1.0,0.6666666666666666,"['correlation', 'vaccinate', 'kid']"
nooo suck avg ppl complain live tension increase immunity boost health betterlatethannever,0.0,1.0,"['nooo', 'suck', 'avg', 'ppl', 'complain', 'live', 'tension', 'increase', 'immunity', 'boost', 'health', 'betterlatethannever']"
aid n mmr vaccination may reliable child,0.0,0.6666666666666666,"['aid', 'n', 'mmr', 'vaccination', 'may', 'reliable', 'child']"
late review immunization show link high risk autism cancer oh say,1.0,1.0,"['late', 'review', 'immunization', 'show', 'link', 'high', 'risk', 'autism', 'cancer', 'oh', 'say']"
measles outbreak blame american parent mexican illegal child,-1.0,0.3333333333333333,"['measles', 'outbreak', 'blame', 'american', 'parent', 'mexican', 'illegal', 'child']"
first person hattiesburg measles since always like breaking,0.0,1.0,"['first', 'person', 'hattiesburg', 'measles', 'since', 'always', 'like', 'breaking']"
oklahoma care van provide free immunization garnett tulsa,1.0,0.6666666666666666,"['oklahoma', 'care', 'van', 'provide', 'free', 'immunization', 'garnett', 'tulsa']"
ebola vaccine would great thing risk thedoctors,1.0,1.0,"['ebola', 'vaccine', 'would', 'great', 'thing', 'risk', 'thedoctors']"
get couple vaccination israel trip get ta honest bad use freak childish,0.0,0.6666666666666666,"['get', 'couple', 'vaccination', 'israel', 'trip', 'get', 'ta', 'honest', 'bad', 'use', 'freak', 'childish']"
vaccinate wtf,-1.0,0.3333333333333333,"['vaccinate', 'wtf']"
think creator vaccine hpv need test little grandkids great grand maybe,0.0,0.6666666666666666,"['think', 'creator', 'vaccine', 'hpv', 'need', 'test', 'little', 'grandkids', 'great', 'grand', 'maybe']"
kid belong friend make sure get single dose vaccine preservative,1.0,1.0,"['kid', 'belong', 'friend', 'make', 'sure', 'get', 'single', 'dose', 'vaccine', 'preservative']"
vaccine reactive would smallpox vaccine reaction kill u,1.0,0.6666666666666666,"['vaccine', 'reactive', 'would', 'smallpox', 'vaccine', 'reaction', 'kill', 'u']"
science ok super complex war machine waste like child health insurance chip vaccine uniteblue,0.0,0.6666666666666666,"['science', 'ok', 'super', 'complex', 'war', 'machine', 'waste', 'like', 'child', 'health', 'insurance', 'chip', 'vaccine', 'uniteblue']"
potomac horse fever vaccine protective decrease severity duration,1.0,1.0,"['potomac', 'horse', 'fever', 'vaccine', 'protective', 'decrease', 'severity', 'duration']"
begin ebola vaccine next week federal researcher next week start test human,1.0,0.6666666666666666,"['begin', 'ebola', 'vaccine', 'next', 'week', 'federal', 'researcher', 'next', 'week', 'start', 'test', 'human']"
gon na vaccinate kid pissy one want near stupid as people,1.0,1.0,"['gon', 'na', 'vaccinate', 'kid', 'pissy', 'one', 'want', 'near', 'stupid', 'as', 'people']"
little vaccine coffee extra measles coverage town amp country pediatrics,0.0,0.6666666666666666,"['little', 'vaccine', 'coffee', 'extra', 'measles', 'coverage', 'town', 'amp', 'country', 'pediatrics']"
california lawmaker aim limit vaccine exemption,1.0,0.6666666666666666,"['california', 'lawmaker', 'aim', 'limit', 'vaccine', 'exemption']"
immunization time school kaiser,1.0,0.6666666666666666,"['immunization', 'time', 'school', 'kaiser']"
dallas county hhs part free immunization hpumc fall festival health,1.0,1.0,"['dallas', 'county', 'hhs', 'part', 'free', 'immunization', 'hpumc', 'fall', 'festival', 'health']"
spend gorgeous friday afternoon health dept get set immunization school,1.0,0.6666666666666666,"['spend', 'gorgeous', 'friday', 'afternoon', 'health', 'dept', 'get', 'set', 'immunization', 'school']"
see vaccine exemption texas school district,0.0,1.0,"['see', 'vaccine', 'exemption', 'texas', 'school', 'district']"
sound encouraging tetravalent dengue vaccine safe effective latin american child,1.0,1.0,"['sound', 'encouraging', 'tetravalent', 'dengue', 'vaccine', 'safe', 'effective', 'latin', 'american', 'child']"
measles guy,0.0,1.0,"['measles', 'guy']"
amaze somebody firm belief vaccination harmful change kid get talk ironic,1.0,1.0,"['amaze', 'somebody', 'firm', 'belief', 'vaccination', 'harmful', 'change', 'kid', 'get', 'talk', 'ironic']"
damn people rt health official report first suspect case measles tehama county,1.0,0.6666666666666666,"['damn', 'people', 'rt', 'health', 'official', 'report', 'first', 'suspect', 'case', 'measles', 'tehama', 'county']"
vaccinate risk,1.0,1.0,"['vaccinate', 'risk']"
measles epidemic rise need know,1.0,1.0,"['measles', 'epidemic', 'rise', 'need', 'know']"
uh vaccinate kid,0.0,0.6666666666666666,"['uh', 'vaccinate', 'kid']"
oops miss cdc flu vaccine effective current influenza virus,0.0,0.6666666666666666,"['oops', 'miss', 'cdc', 'flu', 'vaccine', 'effective', 'current', 'influenza', 'virus']"
sad story roald dahl ever write daughter death measles worth read today,0.0,1.0,"['sad', 'story', 'roald', 'dahl', 'ever', 'write', 'daughter', 'death', 'measles', 'worth', 'read', 'today']"
doctor finally discover gotten guillambared virus find truth life awareness vaccine,-1.0,1.0,"['doctor', 'finally', 'discover', 'gotten', 'guillambared', 'virus', 'find', 'truth', 'life', 'awareness', 'vaccine']"
bad immunity poor baby,0.0,1.0,"['bad', 'immunity', 'poor', 'baby']"
mmr,0.0,1.0,['mmr']
mmr,0.0,0.6666666666666666,['mmr']
freedom protect kid disease interrupt freedom ignore reconcile,1.0,0.6666666666666666,"['freedom', 'protect', 'kid', 'disease', 'interrupt', 'freedom', 'ignore', 'reconcile']"
novel hiv vaccine prevents disease monkey u researcher call big next year,0.0,0.6666666666666666,"['novel', 'hiv', 'vaccine', 'prevents', 'disease', 'monkey', 'u', 'researcher', 'call', 'big', 'next', 'year']"
case measles confirm clark southern nevada health district friday confirm sixth case,0.0,1.0,"['case', 'measles', 'confirm', 'clark', 'southern', 'nevada', 'health', 'district', 'friday', 'confirm', 'sixth', 'case']"
different kind alexander training full chubbybike,0.0,1.0,"['different', 'kind', 'alexander', 'training', 'full', 'chubbybike']"
still run niggas til death dibiasimb mmr,0.0,1.0,"['still', 'run', 'niggas', 'til', 'death', 'dibiasimb', 'mmr']"
aid n malaria vaccine child hiv,0.0,0.6666666666666666,"['aid', 'n', 'malaria', 'vaccine', 'child', 'hiv']"
michigan annual meeting vaccine update karen mitchel md increase adult childhood immunization rate fmrevolution,1.0,0.6666666666666666,"['michigan', 'annual', 'meeting', 'vaccine', 'update', 'karen', 'mitchel', 'md', 'increase', 'adult', 'childhood', 'immunization', 'rate', 'fmrevolution']"
vaccine critic turn defensive measles ny time cheap migrant labor many hidden cost,0.0,0.6666666666666666,"['vaccine', 'critic', 'turn', 'defensive', 'measles', 'ny', 'time', 'cheap', 'migrant', 'labor', 'many', 'hidden', 'cost']"
new immunization vaccine injury,0.0,0.6666666666666666,"['new', 'immunization', 'vaccine', 'injury']"
go research frenzy one time side note jabber vaccine cause autism debunk,1.0,0.6666666666666666,"['go', 'research', 'frenzy', 'one', 'time', 'side', 'note', 'jabber', 'vaccine', 'cause', 'autism', 'debunk']"
revise measles make illegal vaccinate make illegal bring unvaccinated kid public,1.0,0.6666666666666666,"['revise', 'measles', 'make', 'illegal', 'vaccinate', 'make', 'illegal', 'bring', 'unvaccinated', 'kid', 'public']"
apparently decide asshole facebook get away humanity vaccine autism shit,1.0,1.0,"['apparently', 'decide', 'asshole', 'facebook', 'get', 'away', 'humanity', 'vaccine', 'autism', 'shit']"
obsess w ebola follow outbreak world deadly disease vaccine cure amp death rate,1.0,0.6666666666666666,"['obsess', 'w', 'ebola', 'follow', 'outbreak', 'world', 'deadly', 'disease', 'vaccine', 'cure', 'amp', 'death', 'rate']"
megachurch hit measles epidemic offering free vaccination,1.0,1.0,"['megachurch', 'hit', 'measles', 'epidemic', 'offering', 'free', 'vaccination']"
child need vaccination start kindergarten wow,1.0,1.0,"['child', 'need', 'vaccination', 'start', 'kindergarten', 'wow']"
people vaccine child need get shit together,0.0,1.0,"['people', 'vaccine', 'child', 'need', 'get', 'shit', 'together']"
everyone measles sudden,0.0,0.6666666666666666,"['everyone', 'measles', 'sudden']"
wow north america wow via measles vaccination rate part africa surpass north america,1.0,1.0,"['wow', 'north', 'america', 'wow', 'via', 'measles', 'vaccination', 'rate', 'part', 'africa', 'surpass', 'north', 'america']"
african nation celebrate percent drop child mortality rate due immunization,1.0,1.0,"['african', 'nation', 'celebrate', 'percent', 'drop', 'child', 'mortality', 'rate', 'due', 'immunization']"
threat bar unvxd kid school measles epidemic amp antivax guy sez wait enuf case,1.0,0.6666666666666666,"['threat', 'bar', 'unvxd', 'kid', 'school', 'measles', 'epidemic', 'amp', 'antivax', 'guy', 'sez', 'wait', 'enuf', 'case']"
people vaccinate right help kid hope ya get insurance measles,1.0,1.0,"['people', 'vaccinate', 'right', 'help', 'kid', 'hope', 'ya', 'get', 'insurance', 'measles']"
hey fucktawrds americans vaccinate freak child tire insanity polio measlesoutbreak,1.0,1.0,"['hey', 'fucktawrds', 'americans', 'vaccinate', 'freak', 'child', 'tire', 'insanity', 'polio', 'measlesoutbreak']"
hundred berkeley diner possibly expose measles person infect measles eat,0.0,1.0,"['hundred', 'berkeley', 'diner', 'possibly', 'expose', 'measles', 'person', 'infect', 'measles', 'eat']"
historical footage amp archival picture show disfigure efx measles idea polio chickenpox vaccination,0.0,0.6666666666666666,"['historical', 'footage', 'amp', 'archival', 'picture', 'show', 'disfigure', 'efx', 'measles', 'idea', 'polio', 'chickenpox', 'vaccination']"
like sick rn flu ca imagine measles chicken pox id mad mom purposely get sick,0.0,0.6666666666666666,"['like', 'sick', 'rn', 'flu', 'ca', 'imagine', 'measles', 'chicken', 'pox', 'id', 'mad', 'mom', 'purposely', 'get', 'sick']"
rt lion oneshotonelife measles,0.0,0.6666666666666666,"['rt', 'lion', 'oneshotonelife', 'measles']"
umm sure parent wernt whole give baby kid vaccine shot,0.0,0.6666666666666666,"['umm', 'sure', 'parent', 'wernt', 'whole', 'give', 'baby', 'kid', 'vaccine', 'shot']"
poor baby hard time plus side weighs lbs oz,1.0,0.6666666666666666,"['poor', 'baby', 'hard', 'time', 'plus', 'side', 'weighs', 'lbs', 'oz']"
fact blanket keep safe dont know definitely immunity something,0.0,1.0,"['fact', 'blanket', 'keep', 'safe', 'dont', 'know', 'definitely', 'immunity', 'something']"
old school see kid die flu new school vaccine preventable oldschool vaccineswork medicine improvement,1.0,1.0,"['old', 'school', 'see', 'kid', 'die', 'flu', 'new', 'school', 'vaccine', 'preventable', 'oldschool', 'vaccineswork', 'medicine', 'improvement']"
nys require child immunize come cinemapolis sept view invisible threat stay q amp afterward,0.0,0.6666666666666666,"['nys', 'require', 'child', 'immunize', 'come', 'cinemapolis', 'sept', 'view', 'invisible', 'threat', 'stay', 'q', 'amp', 'afterward']"
ppl get measles die child high risk complication like pneumonia,1.0,0.6666666666666666,"['ppl', 'get', 'measles', 'die', 'child', 'high', 'risk', 'complication', 'like', 'pneumonia']"
co give child vaccine accord recommend timetable cause problem glad resolve,-1.0,0.3333333333333333,"['co', 'give', 'child', 'vaccine', 'accord', 'recommend', 'timetable', 'cause', 'problem', 'glad', 'resolve']"
stop blame immigrant first ebola measles disease bring ancestor ainf racism,-1.0,0.3333333333333333,"['stop', 'blame', 'immigrant', 'first', 'ebola', 'measles', 'disease', 'bring', 'ancestor', 'ainf', 'racism']"
deathly vaccination get ready go back sleep,-1.0,0.3333333333333333,"['deathly', 'vaccination', 'get', 'ready', 'go', 'back', 'sleep']"
confirm mmr measels mumps rubela vaccine cause autism onlyinamerica,-1.0,0.6666666666666666,"['confirm', 'mmr', 'measels', 'mumps', 'rubela', 'vaccine', 'cause', 'autism', 'onlyinamerica']"
death threat holocaust warn california vaccine bill extraordinary fight,1.0,0.6666666666666666,"['death', 'threat', 'holocaust', 'warn', 'california', 'vaccine', 'bill', 'extraordinary', 'fight']"
mmr mixmasterrod dc dj live photoshop instadc saturday,0.0,1.0,"['mmr', 'mixmasterrod', 'dc', 'dj', 'live', 'photoshop', 'instadc', 'saturday']"
understand adult vaccination rate unacceptably low say health authority,1.0,1.0,"['understand', 'adult', 'vaccination', 'rate', 'unacceptably', 'low', 'say', 'health', 'authority']"
keep slow oregon trail jaime stop get measles greg get typhoid anymore,0.0,1.0,"['keep', 'slow', 'oregon', 'trail', 'jaime', 'stop', 'get', 'measles', 'greg', 'get', 'typhoid', 'anymore']"
hear measles bart fuck,0.0,1.0,"['hear', 'measles', 'bart', 'fuck']"
vaccine actually work stop disease like measles,0.0,1.0,"['vaccine', 'actually', 'work', 'stop', 'disease', 'like', 'measles']"
roommate go get flu well flu great great flu ok,0.0,0.6666666666666666,"['roommate', 'go', 'get', 'flu', 'well', 'flu', 'great', 'great', 'flu', 'ok']"
gay kid get angry vaccine headlight work,0.0,1.0,"['gay', 'kid', 'get', 'angry', 'vaccine', 'headlight', 'work']"
everything want know measles,1.0,0.6666666666666666,"['everything', 'want', 'know', 'measles']"
vaccinate free rid herd immunity unvax behavior cause harm liable,1.0,1.0,"['vaccinate', 'free', 'rid', 'herd', 'immunity', 'unvax', 'behavior', 'cause', 'harm', 'liable']"
miabellapediatrics amp stahl show sunday talk measles outbreak,0.0,0.6666666666666666,"['miabellapediatrics', 'amp', 'stahl', 'show', 'sunday', 'talk', 'measles', 'outbreak']"
think devote career prove autism cause vaccine due idiotic post see world autism day,1.0,1.0,"['think', 'devote', 'career', 'prove', 'autism', 'cause', 'vaccine', 'due', 'idiotic', 'post', 'see', 'world', 'autism', 'day']"
de saw kid slip autism study find tylenol bad reaction study find pregnancy use ups risk,-1.0,0.6666666666666666,"['de', 'saw', 'kid', 'slip', 'autism', 'study', 'find', 'tylenol', 'bad', 'reaction', 'study', 'find', 'pregnancy', 'use', 'ups', 'risk']"
texas maternal mortality top cause cardiac preeclampsia prescription drug june hanke talk abt new tx mmr task force,0.0,1.0,"['texas', 'maternal', 'mortality', 'top', 'cause', 'cardiac', 'preeclampsia', 'prescription', 'drug', 'june', 'hanke', 'talk', 'abt', 'new', 'tx', 'mmr', 'task', 'force']"
fuck would vaccinate kid qualify make claim vaccine good,1.0,1.0,"['fuck', 'would', 'vaccinate', 'kid', 'qualify', 'make', 'claim', 'vaccine', 'good']"
understand parent deprive kid immunization paranoia run inners,1.0,1.0,"['understand', 'parent', 'deprive', 'kid', 'immunization', 'paranoia', 'run', 'inners']"
sponsor cigs summer clearly know best come health vaccinate child,1.0,0.6666666666666666,"['sponsor', 'cigs', 'summer', 'clearly', 'know', 'best', 'come', 'health', 'vaccinate', 'child']"
let science speak evidence support immediate removal mercury vaccine,-1.0,0.6666666666666666,"['let', 'science', 'speak', 'evidence', 'support', 'immediate', 'removal', 'mercury', 'vaccine']"
wind spread measles,0.0,1.0,"['wind', 'spread', 'measles']"
update child protective service provide definition immunity liability,0.0,0.6666666666666666,"['update', 'child', 'protective', 'service', 'provide', 'definition', 'immunity', 'liability']"
worried measles outbreak local doctor answer question click,0.0,1.0,"['worried', 'measles', 'outbreak', 'local', 'doctor', 'answer', 'question', 'click']"
fear vaccine go viral,0.0,0.6666666666666666,"['fear', 'vaccine', 'go', 'viral']"
benefit music stress relief boost immunity reduce heart disease enhance emotional strength boost self esteem,0.0,1.0,"['benefit', 'music', 'stress', 'relief', 'boost', 'immunity', 'reduce', 'heart', 'disease', 'enhance', 'emotional', 'strength', 'boost', 'self', 'esteem']"
gothamist official try contain measles outbreak upper manhattan amp many people vacci,0.0,1.0,"['gothamist', 'official', 'try', 'contain', 'measles', 'outbreak', 'upper', 'manhattan', 'amp', 'many', 'people', 'vacci']"
say rt wonder caught flu cdc say year flu vaccine percent effective,-1.0,0.6666666666666666,"['say', 'rt', 'wonder', 'caught', 'flu', 'cdc', 'say', 'year', 'flu', 'vaccine', 'percent', 'effective']"
vaccine poison cellphone cause cancer medical conspiracy via,0.0,0.6666666666666666,"['vaccine', 'poison', 'cellphone', 'cause', 'cancer', 'medical', 'conspiracy', 'via']"
vaccinate fat scandai,1.0,1.0,"['vaccinate', 'fat', 'scandai']"
best get yo kid vaccinate dont catch hand,1.0,0.6666666666666666,"['best', 'get', 'yo', 'kid', 'vaccinate', 'dont', 'catch', 'hand']"
mmr mixmasterrod dcdj scratchingalittlebit madh mixmasterrod upstairs lounge,0.0,1.0,"['mmr', 'mixmasterrod', 'dcdj', 'scratchingalittlebit', 'madh', 'mixmasterrod', 'upstairs', 'lounge']"
health official warn year flu vaccine prevent new strain influenza california,0.0,0.6666666666666666,"['health', 'official', 'warn', 'year', 'flu', 'vaccine', 'prevent', 'new', 'strain', 'influenza', 'california']"
california health official declare whooping cough epidemic vaccinate please please,1.0,1.0,"['california', 'health', 'official', 'declare', 'whooping', 'cough', 'epidemic', 'vaccinate', 'please', 'please']"
public health official know recently vaccinate individual spread disease,-1.0,0.6666666666666666,"['public', 'health', 'official', 'know', 'recently', 'vaccinate', 'individual', 'spread', 'disease']"
benefit music stress relief boost immunity reduce heart disease enhance emotional strength boost self musicheals,0.0,0.6666666666666666,"['benefit', 'music', 'stress', 'relief', 'boost', 'immunity', 'reduce', 'heart', 'disease', 'enhance', 'emotional', 'strength', 'boost', 'self', 'musicheals']"
yo get kid vaccinate pity child get disease eradicated year ago,1.0,0.6666666666666666,"['yo', 'get', 'kid', 'vaccinate', 'pity', 'child', 'get', 'disease', 'eradicated', 'year', 'ago']"
parent threaten homeschool california remove belief exemption child vaccine education,0.0,0.6666666666666666,"['parent', 'threaten', 'homeschool', 'california', 'remove', 'belief', 'exemption', 'child', 'vaccine', 'education']"
despite measles outbreak hundred gallatin county opt vaccine bdcnews,0.0,0.6666666666666666,"['despite', 'measles', 'outbreak', 'hundred', 'gallatin', 'county', 'opt', 'vaccine', 'bdcnews']"
convince need vaccine stay healthy experience amp research goodluck take poison,-1.0,1.0,"['convince', 'need', 'vaccine', 'stay', 'healthy', 'experience', 'amp', 'research', 'goodluck', 'take', 'poison']"
get three son spectrum possibility result vaccine injury real,-1.0,1.0,"['get', 'three', 'son', 'spectrum', 'possibility', 'result', 'vaccine', 'injury', 'real']"
nyc measles outbreak spread low east side,0.0,1.0,"['nyc', 'measles', 'outbreak', 'spread', 'low', 'east', 'side']"
law unintended consequence congress bring measles back via,0.0,1.0,"['law', 'unintended', 'consequence', 'congress', 'bring', 'measles', 'back', 'via']"
rt jenny mccarthy issue fatwa susanne atanus suggest god cause autism punishment gay marriage fb,-1.0,0.6666666666666666,"['rt', 'jenny', 'mccarthy', 'issue', 'fatwa', 'susanne', 'atanus', 'suggest', 'god', 'cause', 'autism', 'punishment', 'gay', 'marriage', 'fb']"
whole link allegation begin fraudulent paper andrew wakefield,1.0,0.6666666666666666,"['whole', 'link', 'allegation', 'begin', 'fraudulent', 'paper', 'andrew', 'wakefield']"
criticize choice partially vaccinate child stand amp run hand water second without soap,-1.0,0.6666666666666666,"['criticize', 'choice', 'partially', 'vaccinate', 'child', 'stand', 'amp', 'run', 'hand', 'water', 'second', 'without', 'soap']"
measles outbreak disneyland spread fast,0.0,1.0,"['measles', 'outbreak', 'disneyland', 'spread', 'fast']"
world aid day may find vaccination devastate love affect educate safesex,1.0,0.6666666666666666,"['world', 'aid', 'day', 'may', 'find', 'vaccination', 'devastate', 'love', 'affect', 'educate', 'safesex']"
one child perfectly healthy fully child react amp regress need safer,-1.0,0.6666666666666666,"['one', 'child', 'perfectly', 'healthy', 'fully', 'child', 'react', 'amp', 'regress', 'need', 'safer']"
african nation celebrate percent drop child mortality rate due immunization,1.0,0.6666666666666666,"['african', 'nation', 'celebrate', 'percent', 'drop', 'child', 'mortality', 'rate', 'due', 'immunization']"
