text,label,agreement,lemmatized
hate learn fox doctor check see still immune measles,0.0,1.0,"['hate', 'learn', 'fox', 'doctor', 'check', 'see', 'still', 'immune', 'measles']"
measles worth aww heeeelllllll naaaaawwwww,0.0,1.0,"['measles', 'worth', 'aww', 'heeeelllllll', 'naaaaawwwww']"
come hard antivaxxer movement measles measlesoutbreak,1.0,1.0,"['come', 'hard', 'antivaxxer', 'movement', 'measles', 'measlesoutbreak']"
chris christie support parent choose vaccinate kid turn issue,-1.0,0.6666666666666666,"['chris', 'christie', 'support', 'parent', 'choose', 'vaccinate', 'kid', 'turn', 'issue']"
vaccinate kid,0.0,0.6666666666666666,"['vaccinate', 'kid']"
charlotte rrr mmr tourlife ciaa charlotte nc,0.0,1.0,"['charlotte', 'rrr', 'mmr', 'tourlife', 'ciaa', 'charlotte', 'nc']"
go seattle sci writer see cost,1.0,0.6666666666666666,"['go', 'seattle', 'sci', 'writer', 'see', 'cost']"
california governor sign strict school vaccine legislation jerry brown wasted time tuesday signing,1.0,0.6666666666666666,"['california', 'governor', 'sign', 'strict', 'school', 'vaccine', 'legislation', 'jerry', 'brown', 'wasted', 'time', 'tuesday', 'signing']"
bear mmr vaccine still childhood disease plus scarlet fever amp thank jesus,-1.0,0.3333333333333333,"['bear', 'mmr', 'vaccine', 'still', 'childhood', 'disease', 'plus', 'scarlet', 'fever', 'amp', 'thank', 'jesus']"
vaccinate kid nomeasles,1.0,1.0,"['vaccinate', 'kid', 'nomeasles']"
letter joni ernst measles whenpigfarmersfly,1.0,0.6666666666666666,"['letter', 'joni', 'ernst', 'measles', 'whenpigfarmersfly']"
think kid get vaccine,0.0,0.6666666666666666,"['think', 'kid', 'get', 'vaccine']"
yeah second question undo herd immunity make people sick previously cure diseases probably,1.0,0.6666666666666666,"['yeah', 'second', 'question', 'undo', 'herd', 'immunity', 'make', 'people', 'sick', 'previously', 'cure', 'diseases', 'probably']"
road staph vaccine litter talented dead amp dollar idchat bitter lol,-1.0,0.3333333333333333,"['road', 'staph', 'vaccine', 'litter', 'talented', 'dead', 'amp', 'dollar', 'idchat', 'bitter', 'lol']"
science plunge kindergartner vaccination rate worry health official,1.0,1.0,"['science', 'plunge', 'kindergartner', 'vaccination', 'rate', 'worry', 'health', 'official']"
penn teller take autism link autism vaccine pennandteller via,1.0,1.0,"['penn', 'teller', 'take', 'autism', 'link', 'autism', 'vaccine', 'pennandteller', 'via']"
vaccination even question polio measles mumps oh,1.0,1.0,"['vaccination', 'even', 'question', 'polio', 'measles', 'mumps', 'oh']"
karma whoopi whooping cough sit next jenny scar parent vaccinate child,1.0,0.6666666666666666,"['karma', 'whoopi', 'whooping', 'cough', 'sit', 'next', 'jenny', 'scar', 'parent', 'vaccinate', 'child']"
fact people need stop deny science stop endanger child stupidity,1.0,0.6666666666666666,"['fact', 'people', 'need', 'stop', 'deny', 'science', 'stop', 'endanger', 'child', 'stupidity']"
call pro disease disease favorite get,1.0,0.6666666666666666,"['call', 'pro', 'disease', 'disease', 'favorite', 'get']"
maternal vaccination protects newborns young vaccinate,1.0,0.6666666666666666,"['maternal', 'vaccination', 'protects', 'newborns', 'young', 'vaccinate']"
hope unvaccinated kid give jim belushi rt jenny mccarthy,1.0,1.0,"['hope', 'unvaccinated', 'kid', 'give', 'jim', 'belushi', 'rt', 'jenny', 'mccarthy']"
feel like human pincushion get vaccine date life abroad passport health,1.0,1.0,"['feel', 'like', 'human', 'pincushion', 'get', 'vaccine', 'date', 'life', 'abroad', 'passport', 'health']"
measles threaten pat fan game,0.0,1.0,"['measles', 'threaten', 'pat', 'fan', 'game']"
andwereback threebestfriends mmr myladies prettygirls sundaynight itsbeenwaytoolong myloves,0.0,1.0,"['andwereback', 'threebestfriends', 'mmr', 'myladies', 'prettygirls', 'sundaynight', 'itsbeenwaytoolong', 'myloves']"
measles mumps rubella vaccinate smh,1.0,1.0,"['measles', 'mumps', 'rubella', 'vaccinate', 'smh']"
autism speaks urge parent vaccinate child add conversation,1.0,1.0,"['autism', 'speaks', 'urge', 'parent', 'vaccinate', 'child', 'add', 'conversation']"
terrify millennials think vaccine cause autism,0.0,0.6666666666666666,"['terrify', 'millennials', 'think', 'vaccine', 'cause', 'autism']"
measles prove delicate issue field vaccinessavelives vaccineswork,1.0,0.6666666666666666,"['measles', 'prove', 'delicate', 'issue', 'field', 'vaccinessavelives', 'vaccineswork']"
want opportunity bad bitch immunity keep nigga safe snake,0.0,1.0,"['want', 'opportunity', 'bad', 'bitch', 'immunity', 'keep', 'nigga', 'safe', 'snake']"
colorado new law make hard parent immunize child,1.0,0.6666666666666666,"['colorado', 'new', 'law', 'make', 'hard', 'parent', 'immunize', 'child']"
health dept visitor may expose measles glad go ifyouknowmeyouknow,0.0,1.0,"['health', 'dept', 'visitor', 'may', 'expose', 'measles', 'glad', 'go', 'ifyouknowmeyouknow']"
schumer urge free measles vaccination light recent measles outbreak united state,1.0,0.6666666666666666,"['schumer', 'urge', 'free', 'measles', 'vaccination', 'light', 'recent', 'measles', 'outbreak', 'united', 'state']"
big measles outbreak since fucoidan limu proven strengthen immune system help prevent illness,0.0,0.6666666666666666,"['big', 'measles', 'outbreak', 'since', 'fucoidan', 'limu', 'proven', 'strengthen', 'immune', 'system', 'help', 'prevent', 'illness']"
meet u marjai mmr christmas eve tuesday special host,0.0,1.0,"['meet', 'u', 'marjai', 'mmr', 'christmas', 'eve', 'tuesday', 'special', 'host']"
mmr review jennifair new single,0.0,1.0,"['mmr', 'review', 'jennifair', 'new', 'single']"
measles party go next california clap club herpies hoedowns,0.0,0.6666666666666666,"['measles', 'party', 'go', 'next', 'california', 'clap', 'club', 'herpies', 'hoedowns']"
oh god chicken measles ryleigh exclaim,0.0,0.6666666666666666,"['oh', 'god', 'chicken', 'measles', 'ryleigh', 'exclaim']"
lol totally agree kind chicken pox small pox measles etc,1.0,1.0,"['lol', 'totally', 'agree', 'kind', 'chicken', 'pox', 'small', 'pox', 'measles', 'etc']"
ventura county among reported case measles california,0.0,0.6666666666666666,"['ventura', 'county', 'among', 'reported', 'case', 'measles', 'california']"
study vaccination measles may benefit new research suggest measles shot come,1.0,0.6666666666666666,"['study', 'vaccination', 'measles', 'may', 'benefit', 'new', 'research', 'suggest', 'measles', 'shot', 'come']"
pay stupid immunization fuck health service take forever still rip something nee,-1.0,1.0,"['pay', 'stupid', 'immunization', 'fuck', 'health', 'service', 'take', 'forever', 'still', 'rip', 'something', 'nee']"
elb vaccine profit health promise fda wo heal could do yet,-1.0,1.0,"['elb', 'vaccine', 'profit', 'health', 'promise', 'fda', 'wo', 'heal', 'could', 'do', 'yet']"
people complain live release tension increase immunity improve overall damn imma live long hell,0.0,1.0,"['people', 'complain', 'live', 'release', 'tension', 'increase', 'immunity', 'improve', 'overall', 'damn', 'imma', 'live', 'long', 'hell']"
one family center measles outbreak reconsider position,-1.0,0.3333333333333333,"['one', 'family', 'center', 'measles', 'outbreak', 'reconsider', 'position']"
austin doctor warn parent vaccinate measles,1.0,0.6666666666666666,"['austin', 'doctor', 'warn', 'parent', 'vaccinate', 'measles']"
soon know mmr,0.0,1.0,"['soon', 'know', 'mmr']"
think measles cough fuckin life away lol,0.0,1.0,"['think', 'measles', 'cough', 'fuckin', 'life', 'away', 'lol']"
zombie apocalypse go start mutant flu measles perhaps e bola,0.0,1.0,"['zombie', 'apocalypse', 'go', 'start', 'mutant', 'flu', 'measles', 'perhaps', 'e', 'bola']"
possible exposure measles fourth airport adoptee child arrive beijing,0.0,1.0,"['possible', 'exposure', 'measles', 'fourth', 'airport', 'adoptee', 'child', 'arrive', 'beijing']"
type diabetes reverse vaccine disease really want associate paula deen anymore,0.0,0.6666666666666666,"['type', 'diabetes', 'reverse', 'vaccine', 'disease', 'really', 'want', 'associate', 'paula', 'deen', 'anymore']"
bone mmr dc dj barcrawl livemixing serato skull madhatterdc dupontcircle,0.0,1.0,"['bone', 'mmr', 'dc', 'dj', 'barcrawl', 'livemixing', 'serato', 'skull', 'madhatterdc', 'dupontcircle']"
thanks follow u mmr,0.0,1.0,"['thanks', 'follow', 'u', 'mmr']"
agree leg look like measles,0.0,1.0,"['agree', 'leg', 'look', 'like', 'measles']"
aid child immunity may key hiv treatment,0.0,1.0,"['aid', 'child', 'immunity', 'may', 'key', 'hiv', 'treatment']"
incoming kindergartener fairfax ca elementary school scary need marin,1.0,0.6666666666666666,"['incoming', 'kindergartener', 'fairfax', 'ca', 'elementary', 'school', 'scary', 'need', 'marin']"
benefit music stress relief boost immunity reduce heart disease enhance emotional strength boost self esteem,0.0,1.0,"['benefit', 'music', 'stress', 'relief', 'boost', 'immunity', 'reduce', 'heart', 'disease', 'enhance', 'emotional', 'strength', 'boost', 'self', 'esteem']"
hope everyone generation vaccinate fuck kid,1.0,0.6666666666666666,"['hope', 'everyone', 'generation', 'vaccinate', 'fuck', 'kid']"
sabrina mmr booster without wish scarsdale pediatric assoc pc,1.0,0.6666666666666666,"['sabrina', 'mmr', 'booster', 'without', 'wish', 'scarsdale', 'pediatric', 'assoc', 'pc']"
watch video breakthrough vaccine prevent childhood pretty damn cool,1.0,1.0,"['watch', 'video', 'breakthrough', 'vaccine', 'prevent', 'childhood', 'pretty', 'damn', 'cool']"
worry exposed measles,0.0,1.0,"['worry', 'exposed', 'measles']"
thousand american die year influenza include small yet americans get flu vaccine ebola,1.0,0.6666666666666666,"['thousand', 'american', 'die', 'year', 'influenza', 'include', 'small', 'yet', 'americans', 'get', 'flu', 'vaccine', 'ebola']"
could happen rt want vaccinate kid get fin,1.0,0.6666666666666666,"['could', 'happen', 'rt', 'want', 'vaccinate', 'kid', 'get', 'fin']"
also discover child school fully benefit medical campus,1.0,1.0,"['also', 'discover', 'child', 'school', 'fully', 'benefit', 'medical', 'campus']"
warn pet vaccination rt thousand support sick dog save baby girl,-1.0,1.0,"['warn', 'pet', 'vaccination', 'rt', 'thousand', 'support', 'sick', 'dog', 'save', 'baby', 'girl']"
disneyland california adventure link measles outbreak nine case investigate well,0.0,1.0,"['disneyland', 'california', 'adventure', 'link', 'measles', 'outbreak', 'nine', 'case', 'investigate', 'well']"
god bore suburban mom oh god vaccine try retard child,1.0,0.6666666666666666,"['god', 'bore', 'suburban', 'mom', 'oh', 'god', 'vaccine', 'try', 'retard', 'child']"
african nation celebrate percent drop child mortality rate due immunization,1.0,0.6666666666666666,"['african', 'nation', 'celebrate', 'percent', 'drop', 'child', 'mortality', 'rate', 'due', 'immunization']"
offit falsely accuse unvaccinated ppl cause recent measles outbreak evidence exists amp cdph know begin,0.0,0.6666666666666666,"['offit', 'falsely', 'accuse', 'unvaccinated', 'ppl', 'cause', 'recent', 'measles', 'outbreak', 'evidence', 'exists', 'amp', 'cdph', 'know', 'begin']"
fella shingle tv ad freaking bigpharma use extreme scare tactic get vaccine surely,-1.0,0.3333333333333333,"['fella', 'shingle', 'tv', 'ad', 'freaking', 'bigpharma', 'use', 'extreme', 'scare', 'tactic', 'get', 'vaccine', 'surely']"
average people complain live tension increase immunity boost health ill live forever,0.0,1.0,"['average', 'people', 'complain', 'live', 'tension', 'increase', 'immunity', 'boost', 'health', 'ill', 'live', 'forever']"
travel job travel immunization nurse specialist passport health travel medicine philadelphia pa,0.0,0.6666666666666666,"['travel', 'job', 'travel', 'immunization', 'nurse', 'specialist', 'passport', 'health', 'travel', 'medicine', 'philadelphia', 'pa']"
north atlantic right one breaching finback humpback nile measles evolution feed great tail shot,0.0,1.0,"['north', 'atlantic', 'right', 'one', 'breaching', 'finback', 'humpback', 'nile', 'measles', 'evolution', 'feed', 'great', 'tail', 'shot']"
polio spread afghanistan pakistan nigeria islamist group believe vaccination western conspiracy,1.0,1.0,"['polio', 'spread', 'afghanistan', 'pakistan', 'nigeria', 'islamist', 'group', 'believe', 'vaccination', 'western', 'conspiracy']"
ghost get vaccinate tested heart worm monday yall say little prayer clean bill health,1.0,0.6666666666666666,"['ghost', 'get', 'vaccinate', 'tested', 'heart', 'worm', 'monday', 'yall', 'say', 'little', 'prayer', 'clean', 'bill', 'health']"
btw sure purely troll people take measles vaccine kid lt year example,0.0,0.6666666666666666,"['btw', 'sure', 'purely', 'troll', 'people', 'take', 'measles', 'vaccine', 'kid', 'lt', 'year', 'example']"
measles outbreak vaccinate vaccinate,0.0,1.0,"['measles', 'outbreak', 'vaccinate', 'vaccinate']"
official suburban chicago resident measles health official say three case measles,0.0,1.0,"['official', 'suburban', 'chicago', 'resident', 'measles', 'health', 'official', 'say', 'three', 'case', 'measles']"
try cute ig pic thong show fuck around pussy measles,0.0,1.0,"['try', 'cute', 'ig', 'pic', 'thong', 'show', 'fuck', 'around', 'pussy', 'measles']"
rt flu vaccine protect mom baby amp safe get trimester,1.0,1.0,"['rt', 'flu', 'vaccine', 'protect', 'mom', 'baby', 'amp', 'safe', 'get', 'trimester']"
malaria vaccine candidate show success child agenus nasdaq agen lexington biotech,1.0,1.0,"['malaria', 'vaccine', 'candidate', 'show', 'success', 'child', 'agenus', 'nasdaq', 'agen', 'lexington', 'biotech']"
cdc hpv vaccine reduce disease rate teen girl percent credit robyn image boston,1.0,0.6666666666666666,"['cdc', 'hpv', 'vaccine', 'reduce', 'disease', 'rate', 'teen', 'girl', 'percent', 'credit', 'robyn', 'image', 'boston']"
people get measles disney,0.0,1.0,"['people', 'get', 'measles', 'disney']"
true measles mark control one,0.0,1.0,"['true', 'measles', 'mark', 'control', 'one']"
measles ebola happen president weaken border let unvaccinated people country,1.0,1.0,"['measles', 'ebola', 'happen', 'president', 'weaken', 'border', 'let', 'unvaccinated', 'people', 'country']"
shoutout mississippi west virginia best vaxx law high vaxx rate nation measles outbreaks,1.0,1.0,"['shoutout', 'mississippi', 'west', 'virginia', 'best', 'vaxx', 'law', 'high', 'vaxx', 'rate', 'nation', 'measles', 'outbreaks']"
amazed debate nice live first world vaccine matter life yeah,1.0,1.0,"['amazed', 'debate', 'nice', 'live', 'first', 'world', 'vaccine', 'matter', 'life', 'yeah']"
idk could get school vaccine use require,0.0,0.6666666666666666,"['idk', 'could', 'get', 'school', 'vaccine', 'use', 'require']"
vaccinate child deserve take away,1.0,0.6666666666666666,"['vaccinate', 'child', 'deserve', 'take', 'away']"
measles use put cancer remission amaze science,0.0,1.0,"['measles', 'use', 'put', 'cancer', 'remission', 'amaze', 'science']"
parent gladly take death penalty kill someone try vaccinate american freedom dead,-1.0,1.0,"['parent', 'gladly', 'take', 'death', 'penalty', 'kill', 'someone', 'try', 'vaccinate', 'american', 'freedom', 'dead']"
lol little public health humor future epidemiologist natural immunity best,1.0,0.6666666666666666,"['lol', 'little', 'public', 'health', 'humor', 'future', 'epidemiologist', 'natural', 'immunity', 'best']"
flumist nasal spray version vaccine popular kid longer,0.0,0.6666666666666666,"['flumist', 'nasal', 'spray', 'version', 'vaccine', 'popular', 'kid', 'longer']"
kill kid rt proven right massive doctor save child amp future,-1.0,0.6666666666666666,"['kill', 'kid', 'rt', 'proven', 'right', 'massive', 'doctor', 'save', 'child', 'amp', 'future']"
go long noah measles,0.0,1.0,"['go', 'long', 'noah', 'measles']"
help someone cdc meningococcal vaccine,0.0,1.0,"['help', 'someone', 'cdc', 'meningococcal', 'vaccine']"
tummy need go get immunization go die school system portland,-1.0,0.6666666666666666,"['tummy', 'need', 'go', 'get', 'immunization', 'go', 'die', 'school', 'system', 'portland']"
old school see kid die flu new school vaccine preventable oldschool vaccineswork medicine improvement,1.0,1.0,"['old', 'school', 'see', 'kid', 'die', 'flu', 'new', 'school', 'vaccine', 'preventable', 'oldschool', 'vaccineswork', 'medicine', 'improvement']"
typhoid yellow fever polio mmr shot take care guess ready southafrica leggo,1.0,1.0,"['typhoid', 'yellow', 'fever', 'polio', 'mmr', 'shot', 'take', 'care', 'guess', 'ready', 'southafrica', 'leggo']"
take month old baby get vaccination suggestion reduce pain,1.0,0.6666666666666666,"['take', 'month', 'old', 'baby', 'get', 'vaccination', 'suggestion', 'reduce', 'pain']"
vaccine cause autism,1.0,1.0,"['vaccine', 'cause', 'autism']"
parent vaccinate kid visit completely irresponsible child everyone else,1.0,0.6666666666666666,"['parent', 'vaccinate', 'kid', 'visit', 'completely', 'irresponsible', 'child', 'everyone', 'else']"
unintelligent people go high school post vaccinate kid grow u child,1.0,1.0,"['unintelligent', 'people', 'go', 'high', 'school', 'post', 'vaccinate', 'kid', 'grow', 'u', 'child']"
case measles report oc santa ana three confirm case,0.0,1.0,"['case', 'measles', 'report', 'oc', 'santa', 'ana', 'three', 'confirm', 'case']"
dangerous wealthy school vaccination rate low south sudan,1.0,0.6666666666666666,"['dangerous', 'wealthy', 'school', 'vaccination', 'rate', 'low', 'south', 'sudan']"
mmr prove modern ford engines turbos beat big block single cam,0.0,1.0,"['mmr', 'prove', 'modern', 'ford', 'engines', 'turbos', 'beat', 'big', 'block', 'single', 'cam']"
ur mantra vaccine r safe amp effective anyone disagree antiscience repeat,1.0,1.0,"['ur', 'mantra', 'vaccine', 'r', 'safe', 'amp', 'effective', 'anyone', 'disagree', 'antiscience', 'repeat']"
mmr still really tbh think skip gold win promos,0.0,1.0,"['mmr', 'still', 'really', 'tbh', 'think', 'skip', 'gold', 'win', 'promos']"
ok govt force child receive chemo outcome would harm yet vacs r option,-1.0,0.6666666666666666,"['ok', 'govt', 'force', 'child', 'receive', 'chemo', 'outcome', 'would', 'harm', 'yet', 'vacs', 'r', 'option']"
nurse ca believe people get kid vaccinate clear proof thing,1.0,1.0,"['nurse', 'ca', 'believe', 'people', 'get', 'kid', 'vaccinate', 'clear', 'proof', 'thing']"
would measles cool beyoncé,0.0,0.6666666666666666,"['would', 'measles', 'cool', 'beyoncé']"
midevilmadness mmr seattlepinballmuseum seattlelove seattle visitseattle pinball,0.0,1.0,"['midevilmadness', 'mmr', 'seattlepinballmuseum', 'seattlelove', 'seattle', 'visitseattle', 'pinball']"
state compare term childhood vaccination,0.0,1.0,"['state', 'compare', 'term', 'childhood', 'vaccination']"
read previous tweet important educate new information pet health safety,0.0,0.6666666666666666,"['read', 'previous', 'tweet', 'important', 'educate', 'new', 'information', 'pet', 'health', 'safety']"
use mix incentive home counseling reduce fear learnfromindia,1.0,1.0,"['use', 'mix', 'incentive', 'home', 'counseling', 'reduce', 'fear', 'learnfromindia']"
parent really vaccinate kid thing real thing billy sorry polio blame dad,1.0,1.0,"['parent', 'really', 'vaccinate', 'kid', 'thing', 'real', 'thing', 'billy', 'sorry', 'polio', 'blame', 'dad']"
health expert flu vaccine failsafe year flu shot receive may protect,0.0,0.6666666666666666,"['health', 'expert', 'flu', 'vaccine', 'failsafe', 'year', 'flu', 'shot', 'receive', 'may', 'protect']"
vaccinate excusitis failure disease love find book call magic thinking big,0.0,1.0,"['vaccinate', 'excusitis', 'failure', 'disease', 'love', 'find', 'book', 'call', 'magic', 'thinking', 'big']"
new immunity accept certain abandon provide immunity emergency medical service,0.0,1.0,"['new', 'immunity', 'accept', 'certain', 'abandon', 'provide', 'immunity', 'emergency', 'medical', 'service']"
damn people rt health official report first suspect case measles tehama county,1.0,0.6666666666666666,"['damn', 'people', 'rt', 'health', 'official', 'report', 'first', 'suspect', 'case', 'measles', 'tehama', 'county']"
like dad like plague however vaccine type infectious disease,0.0,0.6666666666666666,"['like', 'dad', 'like', 'plague', 'however', 'vaccine', 'type', 'infectious', 'disease']"
promote childrensmuseumhouston immunization initiative ktmd,1.0,1.0,"['promote', 'childrensmuseumhouston', 'immunization', 'initiative', 'ktmd']"
san francisco gay men get meningitis vaccine visit nyc november nyc health,1.0,0.6666666666666666,"['san', 'francisco', 'gay', 'men', 'get', 'meningitis', 'vaccine', 'visit', 'nyc', 'november', 'nyc', 'health']"
long day work get baby vaccinate spoil think chloe would exhaust nope,1.0,0.6666666666666666,"['long', 'day', 'work', 'get', 'baby', 'vaccinate', 'spoil', 'think', 'chloe', 'would', 'exhaust', 'nope']"
doctor measles vaccine one another response measles outbreak,1.0,0.6666666666666666,"['doctor', 'measles', 'vaccine', 'one', 'another', 'response', 'measles', 'outbreak']"
see hard show convincing link,1.0,1.0,"['see', 'hard', 'show', 'convincing', 'link']"
get people get kid fuck vaccinate,1.0,1.0,"['get', 'people', 'get', 'kid', 'fuck', 'vaccinate']"
doctor teacher urge parent get kid vaccinate school open parent check,1.0,1.0,"['doctor', 'teacher', 'urge', 'parent', 'get', 'kid', 'vaccinate', 'school', 'open', 'parent', 'check']"
vaccination rt germany keep cool recent measles outbreak,1.0,0.6666666666666666,"['vaccination', 'rt', 'germany', 'keep', 'cool', 'recent', 'measles', 'outbreak']"
rt mt measles outbreak reveals true cost vaccine refusal,1.0,1.0,"['rt', 'mt', 'measles', 'outbreak', 'reveals', 'true', 'cost', 'vaccine', 'refusal']"
stay tune spring mmr,0.0,1.0,"['stay', 'tune', 'spring', 'mmr']"
cdc say could already develop vaccine ebola budget cut last ten year,0.0,1.0,"['cdc', 'say', 'could', 'already', 'develop', 'vaccine', 'ebola', 'budget', 'cut', 'last', 'ten', 'year']"
ppl need immunize disease worse stop misguide insanity shot,1.0,1.0,"['ppl', 'need', 'immunize', 'disease', 'worse', 'stop', 'misguide', 'insanity', 'shot']"
inspire rt weekly cynicism vaccine pakistani girl defy taliban school bombing,0.0,1.0,"['inspire', 'rt', 'weekly', 'cynicism', 'vaccine', 'pakistani', 'girl', 'defy', 'taliban', 'school', 'bombing']"
toni bark child respond well vaccination noforcedvaccines ca legislator buy,-1.0,0.6666666666666666,"['toni', 'bark', 'child', 'respond', 'well', 'vaccination', 'noforcedvaccines', 'ca', 'legislator', 'buy']"
forget measles,0.0,1.0,"['forget', 'measles']"
measles exposure warn sign vaccinate,1.0,0.6666666666666666,"['measles', 'exposure', 'warn', 'sign', 'vaccinate']"
az monitoring people include child could expose measles vaccinate,1.0,0.6666666666666666,"['az', 'monitoring', 'people', 'include', 'child', 'could', 'expose', 'measles', 'vaccinate']"
ebola ebola vaccine prove safe new dawn liberia,1.0,0.6666666666666666,"['ebola', 'ebola', 'vaccine', 'prove', 'safe', 'new', 'dawn', 'liberia']"
get sum lump like measles,0.0,1.0,"['get', 'sum', 'lump', 'like', 'measles']"
even though adult may recover measles infant survive likely sustain lifelong debilitation like blindness,1.0,0.6666666666666666,"['even', 'though', 'adult', 'may', 'recover', 'measles', 'infant', 'survive', 'likely', 'sustain', 'lifelong', 'debilitation', 'like', 'blindness']"
nationalism infantile measles albert einstein,0.0,1.0,"['nationalism', 'infantile', 'measles', 'albert', 'einstein']"
people think juice cleanse keep healthy probably people think vaccination cause autism,1.0,1.0,"['people', 'think', 'juice', 'cleanse', 'keep', 'healthy', 'probably', 'people', 'think', 'vaccination', 'cause', 'autism']"
disneyland measles outbreak link place low vaccination rate,1.0,0.6666666666666666,"['disneyland', 'measles', 'outbreak', 'link', 'place', 'low', 'vaccination', 'rate']"
mofos wo get kid vaccinate scared death ebola,1.0,1.0,"['mofos', 'wo', 'get', 'kid', 'vaccinate', 'scared', 'death', 'ebola']"
untold story vaccine,-1.0,0.6666666666666666,"['untold', 'story', 'vaccine']"
understand sane adult living infant would get vaccinated get tdap plea,1.0,1.0,"['understand', 'sane', 'adult', 'living', 'infant', 'would', 'get', 'vaccinated', 'get', 'tdap', 'plea']"
via disneyland measles outbreak hit case count,0.0,1.0,"['via', 'disneyland', 'measles', 'outbreak', 'hit', 'case', 'count']"
send fund maybe god give u million vaccinate child,1.0,1.0,"['send', 'fund', 'maybe', 'god', 'give', 'u', 'million', 'vaccinate', 'child']"
think white supremacist disqualify enough vaccine conspiracy theorist holy shit completely nuts,0.0,0.6666666666666666,"['think', 'white', 'supremacist', 'disqualify', 'enough', 'vaccine', 'conspiracy', 'theorist', 'holy', 'shit', 'completely', 'nuts']"
tire still band rehearsal hour mmr disneyland,0.0,1.0,"['tire', 'still', 'band', 'rehearsal', 'hour', 'mmr', 'disneyland']"
definitely cause brain injury defend beliefs cause autism,1.0,0.6666666666666666,"['definitely', 'cause', 'brain', 'injury', 'defend', 'beliefs', 'cause', 'autism']"
good vaccine news great news kid mt kid around world receive tdap,1.0,1.0,"['good', 'vaccine', 'news', 'great', 'news', 'kid', 'mt', 'kid', 'around', 'world', 'receive', 'tdap']"
spoke ped confirm old immunity measles bc part vaccinate,1.0,1.0,"['spoke', 'ped', 'confirm', 'old', 'immunity', 'measles', 'bc', 'part', 'vaccinate']"
people need like vaccinate societal disease crime hick thingsoverheard wut thisisnotthesouth,0.0,1.0,"['people', 'need', 'like', 'vaccinate', 'societal', 'disease', 'crime', 'hick', 'thingsoverheard', 'wut', 'thisisnotthesouth']"
possible measles millersville university daughter senior,0.0,1.0,"['possible', 'measles', 'millersville', 'university', 'daughter', 'senior']"
really sicken parent refuse vaccinate child,1.0,1.0,"['really', 'sicken', 'parent', 'refuse', 'vaccinate', 'child']"
health department rule measles montgomery county teen boy montgomery county,0.0,1.0,"['health', 'department', 'rule', 'measles', 'montgomery', 'county', 'teen', 'boy', 'montgomery', 'county']"
tell kid get vaccinate best tip ever,1.0,0.6666666666666666,"['tell', 'kid', 'get', 'vaccinate', 'best', 'tip', 'ever']"
child deserve privilege first share blogust,1.0,0.6666666666666666,"['child', 'deserve', 'privilege', 'first', 'share', 'blogust']"
acidic food decrease immunity increase growth disease amp illness body sugar,0.0,1.0,"['acidic', 'food', 'decrease', 'immunity', 'increase', 'growth', 'disease', 'amp', 'illness', 'body', 'sugar']"
bad measles anyway really,0.0,1.0,"['bad', 'measles', 'anyway', 'really']"
become mmr member specific criterion,0.0,1.0,"['become', 'mmr', 'member', 'specific', 'criterion']"
aid child immunity may key hiv treatment oxford scientist call research,0.0,1.0,"['aid', 'child', 'immunity', 'may', 'key', 'hiv', 'treatment', 'oxford', 'scientist', 'call', 'research']"
son vaccinate least time immunity rare please get vaccinate,1.0,1.0,"['son', 'vaccinate', 'least', 'time', 'immunity', 'rare', 'please', 'get', 'vaccinate']"
hpv vaccine great safe sensible preventive measure young woman amp dont forget stonybrook primarycare cervicalcancer,1.0,1.0,"['hpv', 'vaccine', 'great', 'safe', 'sensible', 'preventive', 'measure', 'young', 'woman', 'amp', 'dont', 'forget', 'stonybrook', 'primarycare', 'cervicalcancer']"
cancer would willing try anything even massive dose measles thedoctors,0.0,1.0,"['cancer', 'would', 'willing', 'try', 'anything', 'even', 'massive', 'dose', 'measles', 'thedoctors']"
poor baby sabrinas hepb originally eff effin doctor minute clinic,-1.0,1.0,"['poor', 'baby', 'sabrinas', 'hepb', 'originally', 'eff', 'effin', 'doctor', 'minute', 'clinic']"
vaccination database look school county michigan data include number child vaccinate,0.0,1.0,"['vaccination', 'database', 'look', 'school', 'county', 'michigan', 'data', 'include', 'number', 'child', 'vaccinate']"
hello spread awareness ever one people get kid vaccinate,1.0,1.0,"['hello', 'spread', 'awareness', 'ever', 'one', 'people', 'get', 'kid', 'vaccinate']"
want child vaccinate fine home school ur kid let play back yard alone dont bring thm round others thedoctors,1.0,1.0,"['want', 'child', 'vaccinate', 'fine', 'home', 'school', 'ur', 'kid', 'let', 'play', 'back', 'yard', 'alone', 'dont', 'bring', 'thm', 'round', 'others', 'thedoctors']"
record low case gt endemic measles bean bag,0.0,0.6666666666666666,"['record', 'low', 'case', 'gt', 'endemic', 'measles', 'bean', 'bag']"
people hear one debunked doctor say autism link vaccine ignorance ensues,1.0,1.0,"['people', 'hear', 'one', 'debunked', 'doctor', 'say', 'autism', 'link', 'vaccine', 'ignorance', 'ensues']"
grandbaby get immunization tear tear indian path pediatrics,1.0,1.0,"['grandbaby', 'get', 'immunization', 'tear', 'tear', 'indian', 'path', 'pediatrics']"
immunization tip travel outside u protect disease,1.0,1.0,"['immunization', 'tip', 'travel', 'outside', 'u', 'protect', 'disease']"
